file_id,author,title,volume,birth,death,wordcount
stuckenberg02_workid67858, Viggo Stuckenberg,Mismod,SAMLEDE VÆRKER,1863,1905,161.0
aare01val_workid76786, Emil Aarestrup,Idyll,Samlede Skrifter I,1800,1856,314.0
kingo03val_workid61520, Thomas Kingo,"Gud vær mig naadig, og tilgiv min synd saa leed",Samlede Skrifter 3,1634,1703,843.0
wintherchr01val_workid83921, Christian Winther,En beiler,Poetiske Skrifter 1,1796,1876,258.0
hertz10_lev_workid56012, Henrik Hertz,Ved drikkelaget (sonnet.),Blandede Digte,1798,1870,135.0
ewald02dkval_workid62578, Johannes Ewald,Klage-sang over skiødehunden: maske  (dk),Udvalgte digte,1743,1781,1858.0
michs_01_workid63600, Sophus Michaëlis,Resonans,DIGTE,1865,1932,142.0
grundtvig11val_workid76104, N.F.S. Grundtvig,I begyndelsen var ordet,SAMLET UDGAVE,1783,1872,338.0
staffeldt01val_workid63843, Schack von Staffeldt,Die stunde der andacht,Samlede digte,1769,1826,156.0
aare02val_workid56335, Emil Aarestrup,Den kloge og den gale,Samlede Skrifter II,1800,1856,470.0
kingo02val_workid67234, Thomas Kingo,Opskrift paa ankeret 1677,Samlede Skrifter 2,1634,1703,206.0
paludanm01_workid95446, Frederik Paludan-Müller,Billedet (1838),POETISKE SKRIFTER I UDVALG I. BIND,1809,1876,280.0
worm01val_workid101724, Jacob Worms,For universitetet.,SKRIFTER,1642,1693,1092.0
kingo03val_workid78848, Thomas Kingo,Ach! jesu mit hierte har vanked,Samlede Skrifter 3,1634,1703,220.0
grundtvig12val_workid102903, N.F.S. Grundtvig,Jeg førte ret et konge-liv,SAMLET UDGAVE,1783,1872,319.0
aakjaer01val_workid68000, Jeppe Aakjær,Medlidenhed,SAMLEDE VÆRKER I,1866,1930,235.0
aarestrup07val_workid56067, Emil Aarestrup,Nøddevise (dk),Udvalgte digte,1800,1856,379.0
wintherchr01val_workid98843, Christian Winther,H. l. martensen,Poetiske Skrifter 1,1796,1876,130.0
claussen11val_workid74283, Sophus Claussen,Rom,Lyrik IX:1,1865,1931,1139.0
claussen09val_workid69940, Sophus Claussen,Regnvejr i spanien,Lyrik VII,1865,1931,712.0
ewald03val_workid62783, Johannes Ewald,Kantate i roeskilde domkirke den 19de martius 1766 da kong frederik den femte ...  (1766),Samlede skrifter,1743,1781,555.0
richardt01_workid75593, Christian Richardt,Lavinen (dk),SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,159.0
falster04_workid72490, Christian Falster,Amicus certus in re incerta cernitur,"Satirer, 1720-42",1690,1752,2063.0
hauch03val_workid85100, Carsten Hauch,Frederiksborg,UDVALGTE SKRIFTER III,1790,1872,391.0
brorson03grval_workid93740, Hans Adolph Brorson,Kirkevielse i kolding,Samlede skrifter,1694,1764,543.0
larsenthfiredigt_workid66049, Thøger Larsen,Pigens morgen,Fire digtsamlinger 1904-1912,1875,1928,156.0
grundtvig11val_workid147445, N.F.S. Grundtvig,"Drag, jesus, mig",SAMLET UDGAVE,1783,1872,125.0
michs_03_workid54974, Sophus Michaëlis,Et billed,SOLBLOMSTER,1865,1932,414.0
hostrup01_workid119933, Jens Christian Hostrup,Intrigerne,KOMEDIER OG DIGTE,1818,1892,8556.0
aakjaer01val_workid55881, Jeppe Aakjær,I en prækenbog til mine forældre,SAMLEDE VÆRKER I,1866,1930,163.0
claussen09val_workid69978, Sophus Claussen,Regnvejr i spanien  [undertitel],Lyrik VII,1865,1931,710.0
heibergpa01val_workid123481, Peter Andreas Heiberg,Pyrenæer-marsch,Udvalgte Skrifter,1758,1841,377.0
grundtvig11val_workid142849, N.F.S. Grundtvig,"Hørt det har jeg, han opstod",SAMLET UDGAVE,1783,1872,152.0
sthen01val_workid58122, Hans Christensen Sthen,"Tacksigelse oc bøn, effter mand haffuer været til guds bord",Skrifter I En liden Vandrebog,1544,1610,191.0
oehl01val_workid73937, Adam Oehlenschläger,Omskiftning,POETISKE SKRIFTER I,1779,1850,231.0
aakjaer01val_workid57954, Jeppe Aakjær,Første gang,SAMLEDE VÆRKER I,1866,1930,277.0
wintherchr01val_workid88738, Christian Winther,"Lad os reise, lad os vandre",Poetiske Skrifter 1,1796,1876,589.0
wintherchr01val_workid61387, Christian Winther,Da man skød trofast,Poetiske Skrifter 1,1796,1876,267.0
richardt03_workid76720, Christian Richardt,Johan nicolai madvig.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,244.0
plough01_workid92864, Carl Ploug,Da hun var tyve aar,SAMLEDE DIGTE,1813,1894,474.0
richardt02_workid86605, Christian Richardt,Ved indvielsen af fredericias nye skolebygning.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,199.0
michs_11_workid56972, Sophus Michaëlis,Brønden,ROMERSK FORAAR,1865,1932,150.0
aakjaer02val_workid95447, Jeppe Aakjær,Bjørnen i bern. (efter fr. von sallet.),SAMLEDE VÆRKER II,1866,1930,389.0
kingo01val_workid81831, Thomas Kingo,Mindedigt over susanna christophers-daatter tønder  g. m. eiler schøller 1675,Samlede Skrifter 1,1634,1703,803.0
ewald02dkval_workid69329, Johannes Ewald,Fragment (4) (dk),Udvalgte digte,1743,1781,146.0
claussen03val_workid57317, Sophus Claussen,Døgndrømme,Lyrik I,1865,1931,139.0
stuckenberg02_workid72594, Viggo Stuckenberg,Smaavers,SAMLEDE VÆRKER,1863,1905,967.0
kingo04val_workid121051, Thomas Kingo,"Fald ned, fald paa dit ansigt ned",Samlede Skrifter 4,1634,1703,694.0
ewald02dkval_workid68258, Johannes Ewald,Til min m** paa hans broders fødselsdag (dk),Udvalgte digte,1743,1781,946.0
staffeldt01val_workid68145, Schack von Staffeldt,Til den helliganede,Samlede digte,1769,1826,231.0
stub01val_workid72348, Ambrosius Stub,Paa bagstavnen af et skib ved navn samson,Digte,1705,1758,105.0
staffeldt01val_workid75443, Schack von Staffeldt,Iv. ved alexander's byste i det florentinske gallerie,Samlede digte,1769,1826,140.0
kaalund01_workid74842, H. V. Kaalund,Livet.,SAMLEDE DIGTE,1818,1885,426.0
aakjaer02val_workid75642, Jeppe Aakjær,Hilsen til esbjerg,SAMLEDE VÆRKER II,1866,1930,200.0
oehl01val_workid56565, Adam Oehlenschläger,"Freyas rok, af 'erik og roller'",POETISKE SKRIFTER I,1779,1850,137.0
bang06val_workid54847, Herman Bang,Kærligheds guder,Værker i Mindeudgave 6,1857,1912,466.0
grundtvig02val_workid133740, N.F.S. Grundtvig,Om afguderie,UDVALGTE SKRIFTER,1783,1872,1813.0
jacobjp08val_workid71518, J.P. Jacobsen,Den gamle vandpost (et eventyr i maner) (dk),Lyrik og prosa,1847,1885,190.0
claussen04val_workid62338, Sophus Claussen,Sommer,Lyrik II,1865,1931,753.0
boedtcher01_workid84254, Ludvig Bødtcher,Veien spærret,SAMLEDE DIGTE,1793,1874,197.0
stub01val_workid71589, Ambrosius Stub,En doktorindes critik over disse ord:,Digte,1705,1758,262.0
kingo04val_workid118911, Thomas Kingo,Hvor liffligt er det dog at gaa,Samlede Skrifter 4,1634,1703,417.0
richardt01_workid55636, Christian Richardt,For sverrig og norge.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,354.0
baggesen02val_workid84620, Jens Baggesen,Vor frues fald,Riimbreve og Epistler,1764,1826,2474.0
kaalund01_workid79829, H. V. Kaalund,Til virkeligheden.,SAMLEDE DIGTE,1818,1885,718.0
stub02val_workid61187, Ambrosius Stub,Hvi render i verdens olympiske gecke,Digte,1705,1758,408.0
hauch03val_workid85381, Carsten Hauch,Fædrelandssang,UDVALGTE SKRIFTER III,1790,1872,183.0
stub01val_workid73133, Ambrosius Stub,Nu er jeg befriet fra kierligheds pagt,Digte,1705,1758,248.0
bang06val_workid87179, Herman Bang,Gabrielle réjane,Værker i Mindeudgave 6,1857,1912,9675.0
blich04_workid72414, Steen Steensen Blicher,Hosekræmmeren,Udvalgte Værker,1782,1848,6879.0
claussen03val_workid64680, Sophus Claussen,Hos de ventende,Lyrik I,1865,1931,152.0
grundtvig11val_workid148553, N.F.S. Grundtvig,"Vai nu, dannebrog, paa vove",SAMLET UDGAVE,1783,1872,406.0
grundtvig12val_workid90177, N.F.S. Grundtvig,Der vandred en yngling saa tankefuld,SAMLET UDGAVE,1783,1872,684.0
richardt03_workid70918, Christian Richardt,Maria ved vuggen.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,418.0
kingo04val_workid86983, Thomas Kingo,Vare gud ikke med os denne tiid,Samlede Skrifter 4,1634,1703,209.0
grundtvig11val_workid153008, N.F.S. Grundtvig,Paa jerusalem det ny,SAMLET UDGAVE,1783,1872,300.0
aakjaer01val_workid96575, Jeppe Aakjær,Jul,SAMLEDE VÆRKER I,1866,1930,173.0
hcaeventyr05val_workid73187, Hans Christian Andersen,Hvad tidselen oplevede,Eventyr V,1805,1875,1540.0
staffeldt01val_workid84254, Schack von Staffeldt,Veien spærret,Samlede digte,1769,1826,377.0
kingo03val_workid91494, Thomas Kingo,Ah herre! lad nu ey din vred' opsyde,Samlede Skrifter 3,1634,1703,698.0
grundtvig12val_workid111188, N.F.S. Grundtvig,Guds kirke er vor klippe-borg,SAMLET UDGAVE,1783,1872,290.0
grundtvig12val_workid96227, N.F.S. Grundtvig,Til himmels foer den ærens drot,SAMLET UDGAVE,1783,1872,197.0
grundtvig11val_workid153637, N.F.S. Grundtvig,Virkeligt det nu er blevet,SAMLET UDGAVE,1783,1872,360.0
aakjaer01val_workid95842, Jeppe Aakjær,Æ gammel smed,SAMLEDE VÆRKER I,1866,1930,591.0
boedtcher01_workid76224, Ludvig Bødtcher,Sølvbryllupssang,SAMLEDE DIGTE,1793,1874,137.0
michs_03_workid55568, Sophus Michaëlis,Du sol —,SOLBLOMSTER,1865,1932,101.0
michs_11_workid61478, Sophus Michaëlis,Jakob knudsen,ROMERSK FORAAR,1865,1932,171.0
munp2_workid63641, Gustaf Munch-Petersen,Finished,samlede skrifter II,1912,1938,152.0
aare01val_workid61504, Emil Aarestrup,Ved viol-urnen. -,Samlede Skrifter I,1800,1856,107.0
stuckenberg02_workid78018, Viggo Stuckenberg,Bob,SAMLEDE VÆRKER,1863,1905,188.0
rode_08_workid58550, Helge Rode,Narrens viser,DEN STILLE HAVE,1870,1937,232.0
plough01_workid72727, Carl Ploug,1849,SAMLEDE DIGTE,1813,1894,234.0
baggesen01val_workid56682, Jens Baggesen,Det fortvivlede mord,Eventyr og Fortællinger,1764,1826,836.0
aare03val_workid80770, Emil Aarestrup,Vi hilste rundt med blomst og flag,Aarestrup vol 3,1800,1856,290.0
juelh02val_workid60329, Erna Juel-Hansen,Tøbrud,SEX NOVELLER,1845,1922,3978.0
stuckenberg02_workid96984, Viggo Stuckenberg,Digte og prosa fra tilskueren og taarnet (1890-1893),SAMLEDE VÆRKER,1863,1905,9699.0
aakjaer01val_workid96730, Jeppe Aakjær,Fru johanne rambusch,SAMLEDE VÆRKER I,1866,1930,265.0
kingo09val_workid82081, Thomas Kingo,"O jesu, paa din alter-food (dk)",Digtning i udvalg,1634,1703,459.0
aakjaer01val_workid61858, Jeppe Aakjær,I mørke,SAMLEDE VÆRKER I,1866,1930,109.0
richardt01_workid76711, Christian Richardt,Foraarsblomster.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,186.0
staffeldt01val_workid104374, Schack von Staffeldt,Juuledød,Samlede digte,1769,1826,351.0
hertz11_lev_workid62116, Henrik Hertz,Den massive poeste eller paradisets ars poetica.,Digte fra forskellige Perioder,1798,1870,2827.0
plough01_workid96805, Carl Ploug,Sebastopols fald,SAMLEDE DIGTE,1813,1894,462.0
grundtvig12val_workid109916, N.F.S. Grundtvig,"I vittenberg, i sachsen-land",SAMLET UDGAVE,1783,1872,568.0
rode_08_workid56438, Helge Rode,Graven,DEN STILLE HAVE,1870,1937,523.0
nansen03ny_workid62561, Peter Nansen,I medaillonformat,SAMLEDE SKRIFTER III,1861,1918,4246.0
hertz10_lev_workid74396, Henrik Hertz,To breve til professor sibbern,Blandede Digte,1798,1870,305.0
grundtvig11val_workid92261, N.F.S. Grundtvig,Kiender du bordet,SAMLET UDGAVE,1783,1872,125.0
kingo03val_workid95120, Thomas Kingo,Paa rendebakken soolen gaar,Samlede Skrifter 3,1634,1703,162.0
hostrup01_workid137921, Jens Christian Hostrup,Ungdommen,KOMEDIER OG DIGTE,1818,1892,240.0
ewald02dkval_workid71127, Johannes Ewald,Nytaarsdigt til en fader (ii)  (dk),Udvalgte digte,1743,1781,244.0
holb11val_workid59115, Ludvig Holberg,Epistola 78,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,1202.0
oehl01val_workid61985, Adam Oehlenschläger,"Den frembrydende vaar, af 'digte', 1803",POETISKE SKRIFTER I,1779,1850,580.0
kingo04val_workid88779, Thomas Kingo,"Op hierte, hu, op siæl og sind",Samlede Skrifter 4,1634,1703,425.0
claussen06val_workid56885, Sophus Claussen,Hendes enogtyvende fødselsdag,Lyrik IV,1865,1931,174.0
wintherchr01val_workid96153, Christian Winther,"Det er jo, som jeg tidt har sagt:",Poetiske Skrifter 1,1796,1876,127.0
kingo01val_workid86969, Thomas Kingo,Mindedigt over oluf borck (i susanne worms navn) 1690,Samlede Skrifter 1,1634,1703,290.0
aare03val_workid75994, Emil Aarestrup,Mahmud,Aarestrup vol 3,1800,1856,810.0
claussen11val_workid72357, Sophus Claussen,Unge udødelige,Lyrik IX:1,1865,1931,421.0
holberg12_workid77720, Ludvig Holberg,Ansøgning om professorat,VÆRKER i tolv Bind,1684,1754,710.0
grundtvig11val_workid75281, N.F.S. Grundtvig,Herrens røst er over vandet,SAMLET UDGAVE,1783,1872,129.0
hcaeventyr02val_workid78103, Hans Christian Andersen,Det gamle huus.,Eventyr II,1805,1875,3656.0
jacobjp08val_workid63753, J.P. Jacobsen,Det er stævnemødets time (dk),Lyrik og prosa,1847,1885,205.0
kingo04val_workid55892, Thomas Kingo,En polsk familie,Samlede Skrifter 4,1634,1703,275.0
wintherchr01val_workid81567, Christian Winther,Skovminder,Poetiske Skrifter 1,1796,1876,248.0
kingo02val_workid76315, Thomas Kingo,Theatret,Samlede Skrifter 2,1634,1703,967.0
grundtvig10val_workid56892, N.F.S. Grundtvig,Aa-fruen,UDVALGTE SKRIFTER,1783,1872,556.0
stuckenberg02_workid62446, Viggo Stuckenberg,Paaskesalme,SAMLEDE VÆRKER,1863,1905,296.0
aakjaer02val_workid69613, Jeppe Aakjær,Kaalfolk.,SAMLEDE VÆRKER II,1866,1930,466.0
richardt01_workid65718, Christian Richardt,En munk.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,398.0
hertz11_lev_workid71623, Henrik Hertz,Naturen og kunsten.,Digte fra forskellige Perioder,1798,1870,9406.0
munp2_workid62529, Gustaf Munch-Petersen,Den anden vandringsmand,samlede skrifter II,1912,1938,140.0
brorson01_workid117244, Hans Adolph Brorson,Der mennisket var giort,Samlede skrifter,1694,1764,1345.0
hertz09_lev_workid75637, Henrik Hertz,H. p. i. lyngbye,Digte fra forskjellige Perioder,1798,1870,255.0
kaalund01_workid70440, H. V. Kaalund,Til rosen.,SAMLEDE DIGTE,1818,1885,290.0
kingo03val_workid76750, Thomas Kingo,"Søde jesu, siælens læge",Samlede Skrifter 3,1634,1703,121.0
stub01val_workid70921, Ambrosius Stub,Jeg laver tynd caffe,Digte,1705,1758,445.0
staffeldt01val_workid85664, Schack von Staffeldt,Vi. ved en amor af mengs. - i den churfyrstlige dresdenske samling af pastelstykker,Samlede digte,1769,1826,103.0
stuckenberg02_workid55891, Viggo Stuckenberg,Ungdoms mod,SAMLEDE VÆRKER,1863,1905,216.0
kingo04val_workid67636, Thomas Kingo,Lovet vær du jesu christ,Samlede Skrifter 4,1634,1703,124.0
brorson01_workid140348, Hans Adolph Brorson,Dine vunders huler,Samlede skrifter,1694,1764,330.0
holb07val_workid75150, Ludvig Holberg,Den forvandlede brudgom,Værker i tolv bind,1684,1754,7555.0
kingo03val_workid92056, Thomas Kingo,Velkommen morgenstund med guld,Samlede Skrifter 3,1634,1703,584.0
plough01_workid57240, Carl Ploug,Fædrelandet,SAMLEDE DIGTE,1813,1894,300.0
richardt01_workid56347, Christian Richardt,Studentervise.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,213.0
kingo04val_workid121631, Thomas Kingo,Litaniet,Samlede Skrifter 4,1634,1703,492.0
heibergpa01val_workid122126, Peter Andreas Heiberg,Selskabs-sang. den 25de september 1790,Udvalgte Skrifter,1758,1841,228.0
michs_01_workid63239, Sophus Michaëlis,Kære ny ...,DIGTE,1865,1932,191.0
claussen04val_workid65694, Sophus Claussen,Fylgie,Lyrik II,1865,1931,142.0
aare02val_workid63833, Emil Aarestrup,Paa maskeraden,Samlede Skrifter II,1800,1856,188.0
bording01val_workid112385, Anders Bording,For din schiønhed[s] høie trone,Digte,1619,1677,426.0
grundtvig12val_workid102556, N.F.S. Grundtvig,Der ligger en ø i vesterhav,SAMLET UDGAVE,1783,1872,410.0
claussen10val_workid77339, Sophus Claussen,Seks digte af alfred de musset til george sand,Lyrik VIII,1865,1931,1179.0
aakjaer01val_workid55662, Jeppe Aakjær,Torden,SAMLEDE VÆRKER I,1866,1930,284.0
brorson01_workid95093, Hans Adolph Brorson,"O hellig aand! o søde trøst,",Samlede skrifter,1694,1764,1169.0
jacob04val_workid62878, J.P. Jacobsen,Du kalder mig tavs og melankolsk.,Samlede Værker IV,1847,1885,124.0
plough01_workid75873, Carl Ploug,"Til a. bryndum,",SAMLEDE DIGTE,1813,1894,246.0
ewald05val_workid95622, Johannes Ewald,Til sielen. en ode (1780),Samlede skrifter,1743,1781,868.0
bang06val_workid55989, Herman Bang,Nat 1,Værker i Mindeudgave 6,1857,1912,107.0
hertz09_lev_workid73487, Henrik Hertz,Hymenæer,Digte fra forskjellige Perioder,1798,1870,442.0
kaalund01_workid94468, H. V. Kaalund,En tidssol har jeg set -,SAMLEDE DIGTE,1818,1885,216.0
claussen05val_workid55648, Sophus Claussen,Brev fra landet,Lyrik III,1865,1931,392.0
brorson01_workid96551, Hans Adolph Brorson,"Lad i din naade paa os regne,",Samlede skrifter,1694,1764,716.0
stuckenberg02_workid76797, Viggo Stuckenberg,Paasketid,SAMLEDE VÆRKER,1863,1905,349.0
richardt01_workid61892, Christian Richardt,Beethovenske stemninger.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,504.0
hcaeventyr02val_workid100276, Hans Christian Andersen,Fra et vindue i vartou.,Eventyr II,1805,1875,757.0
aakjaer02val_workid90136, Jeppe Aakjær,L'ancien regime eller det gode gamle kongedømme. (james thomson.),SAMLEDE VÆRKER II,1866,1930,550.0
staffeldt01val_workid106353, Schack von Staffeldt,Rigsdagen i helvede,Samlede digte,1769,1826,1141.0
boedtcher01_workid71279, Ludvig Bødtcher,Omvendelse.,SAMLEDE DIGTE,1793,1874,129.0
munp1_workid81402, Gustaf Munch-Petersen,Gnist af røg,samlede skrifter I,1912,1938,124.0
aare03val_workid56662, Emil Aarestrup,Luca signorelll,Aarestrup vol 3,1800,1856,527.0
sthen01val_workid73844, Hans Christensen Sthen,Herr christ gud faders eenbaarne søn. kand ocsaa siungis i christi fødsels høytid,Skrifter I En liden Vandrebog,1544,1610,255.0
grundtvig09val_workid63629, N.F.S. Grundtvig,Mellem grave,UDVALGTE SKRIFTER,1783,1872,439.0
moeller01val_workid64045, Poul Martin Møller,Til min betty,SKRIFTER I UDVALG,1794,1838,138.0
jacob04val_workid67842, J.P. Jacobsen,Irmelin rose.,Samlede Værker IV,1847,1885,140.0
kingo03val_workid89898, Thomas Kingo,Salig er en mand at skatte [2],Samlede Skrifter 3,1634,1703,501.0
kingo01val_workid81342, Thomas Kingo,Mindedigt over johan wandall 1675,Samlede Skrifter 1,1634,1703,970.0
wied02val_workid67954, Gustav Wied,Menneskenes børn i,Romaner Noveller Skuespil 2,1858,1914,1767.0
kingo04val_workid80539, Thomas Kingo,"Verkbrudne svend, hvor lyksom var din stand",Samlede Skrifter 4,1634,1703,146.0
aare03val_workid55891, Emil Aarestrup,Ungdoms mod,Aarestrup vol 3,1800,1856,239.0
blich06_workid72680, Steen Steensen Blicher,Ossians digte [uddrag],Udvalgte Værker,1782,1848,4129.0
worm01val_workid98619, Jacob Worms,Til gyldenløve iii,SKRIFTER,1642,1693,423.0
hcaeventyr04val_workid72507, Hans Christian Andersen,Det nye aarhundredes musa,Eventyr IV,1805,1875,2643.0
aare03val_workid64062, Emil Aarestrup,Var det synd?,Aarestrup vol 3,1800,1856,165.0
staffeldt01val_workid82093, Schack von Staffeldt,An mari hinne filosofi,Samlede digte,1769,1826,194.0
kaalund01_workid69033, H. V. Kaalund,De fattiges jul.,SAMLEDE DIGTE,1818,1885,183.0
holb11val_workid56010, Ludvig Holberg,Epistola 13,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,1705.0
aare04val_workid61100, Emil Aarestrup,Sit dæmrende mørke,Samlede Skrifter IV,1800,1856,278.0
stuckenberg02_workid87283, Viggo Stuckenberg,Atlas,SAMLEDE VÆRKER,1863,1905,565.0
blich07_workid83294, Steen Steensen Blicher,Om herredsfogdernes bopæle,Udvalgte Værker,1782,1848,933.0
munp1_workid60251, Gustaf Munch-Petersen,Hvorfor ikke,samlede skrifter I,1912,1938,115.0
bagger01val_workid80076, Carl Bagger,En faders testament til sønnen,UDVALGTE SKRIFTER,1807,1846,282.0
richardt01_workid77689, Christian Richardt,Dragonhesten.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,425.0
michs_05_workid58836, Sophus Michaëlis,Møllerne,LIVETS FEST,1865,1932,159.0
ewald03val_workid61370, Johannes Ewald,Klage-sange opførte paa det kgl. universitet da kong frederik den femte ...(1766),Samlede skrifter,1743,1781,547.0
wintherchr01val_workid92908, Christian Winther,Hvad mener du med dette hulde,Poetiske Skrifter 1,1796,1876,206.0
claussen09val_workid71949, Sophus Claussen,Hvordan tiden bliver mig utro,Lyrik VII,1865,1931,127.0
hertz10_lev_workid55613, Henrik Hertz,Tungsind,Blandede Digte,1798,1870,361.0
michs_11_workid55989, Sophus Michaëlis,Nat 1,ROMERSK FORAAR,1865,1932,240.0
kingo03val_workid91955, Thomas Kingo,"Op min siæl, thi sool er oppe",Samlede Skrifter 3,1634,1703,147.0
wintherchr02val_workid70250, Christian Winther,Rhitra,Poetiske Skrifter 2,1796,1876,1772.0
wintherchr01val_workid94222, Christian Winther,"Lad dem synge, som de maae!",Poetiske Skrifter 1,1796,1876,284.0
